0,1,1.6,-14.16,3.27
0,1.09,-3.56,-6.98,-12.43
1,1.51,-19.88,-7.01,-4.21
1,1.23,-17.15,6.97,2.88
1,1.45,11.98,17.48,-16.86
1,1.84,4.96,2.48,9.69
2,1.55,7.38,0.77,-14.24
2,1.08,-16.96,12.14,15.29
2,1.84,-8.51,9.64,-4.19
2,0.94,9.19,-13.42,-1.23
2,1.22,11.76,-14.3,18.34
2,0.94,-16.03,-12.73,-15.14
2,1.84,3.08,8.29,-9.67
2,1.05,-6.01,-9.26,5.83
3,1.64,17.45,-1.23,14.6
3,1.62,15.28,18.94,3.99
3,1.82,11.43,10.08,-14.4
3,0.86,-8.57,6.66,-7.4
3,0.5,16.65,-6.87,-12.38
3,1.41,-10.78,-3.49,6.72
3,1.12,-1.46,-6.74,9
3,1.81,-6.81,-16.59,12.79
3,1.83,-9.36,15.14,-19.34
3,1.05,0.74,-13.64,-1.81
3,1.03,-17.01,2.93,-8.6
3,0.72,-3.77,1.07,-13.58
3,0.86,14.91,5.74,-10.56
3,1.31,19.32,-19.01,-4.54
3,1.56,-3.28,16.31,7.42
3,1.63,18.58,5.78,-12.97
4,1.63,-0.42,13.88,2.57
4,1.07,5.19,-2.18,-13.9
4,1.07,-16.14,2.31,5.94
4,1.61,-16.68,16.1,18.78
4,0.56,-2.9,8.23,5.34
4,0.69,1.98,-2.18,3.66
4,1.93,-16.26,-3.47,10.28
4,1.38,11.84,12.81,-3.95
4,1.42,-1.64,-2.96,6.8
4,1.16,-16.37,10.81,-3.01
4,0.66,2.86,-12.26,-5.31
4,0.8,1.95,3.9,5.28
4,0.92,18.19,8.07,-7.22
4,1.17,18.19,9.95,17.22
4,1.02,7.69,16.1,7.91
4,0.76,-14.96,9.41,-18.66
4,0.79,-10.83,2.18,5.01
4,1.37,17.41,15.74,6.3
4,1.84,-10.3,-18.29,-15.42
4,1.82,17.65,-12.14,6.5
4,1.01,7.98,18.74,-4.61
4,0.87,0.47,-15.93,-11.09
4,1.29,8.59,5.82,-2.86
4,0.61,-19.41,-19.61,9.76
4,1.06,13.31,-6.22,5.13
4,0.93,-15.46,-15.26,-14.19
4,1.72,6.07,14.01,10.24
4,1.88,5,4.29,-9.73
4,0.76,10.19,16.96,7.43
4,0.67,-3.18,18.73,19.58
4,1.34,-2.17,-8.11,-10.71
4,0.83,17.36,9.41,-16.75
5,1.87,0.69,5.93,17.59
5,1.24,19.14,-6.5,-10.45
5,1.04,4.86,-9.03,-6.59
5,0.89,0.35,-4.79,19.46
5,1.4,19.45,-17.57,-3.79
5,1.51,11.66,18.53,-8.54
5,1.21,0.37,7.07,-10.06
5,0.92,-5.34,2.94,-0.66
5,1.11,-0.25,15.37,-9.27
5,1.75,-12.51,6.11,3.91
5,0.65,19.8,-1.22,-11.15
5,1.33,-1.36,-1.79,15.07
5,1.73,-0.01,1.84,4.56
5,1.85,4.41,4.47,4.78
5,1.83,-6.8,16.12,9.06
5,0.66,18.82,-11.98,10.92
5,0.75,-6.35,-3.73,-3.09
5,1.63,-14.58,-18.54,-18.54
5,1.47,6.33,4.98,15.36
5,0.77,-2.5,9.87,14.87
5,0.79,-5.15,8.78,2.7
5,0.63,-9.87,-16.32,-8.96
5,0.77,-1.92,-19.78,19.5
5,1.61,-18.65,-1.32,-16.16
5,0.77,13.53,0.75,5.82
5,0.69,-3.9,-8.48,-3.62
5,1.82,9.53,-0.39,8.85
5,1.06,6.8,14.44,19.31
5,0.62,18.21,16.1,-5.71
5,1.1,3.72,17.15,-8.64
5,1.36,2.12,-15.56,-9.1
5,1.85,10.53,7.16,-1.18
5,0.92,1.24,8.54,-0.25
5,0.52,17.42,1.82,6.18
5,0.52,-17.11,1.74,2.63
5,1.53,-10.07,-17.64,-10.85
5,1.01,-14.44,17.15,16.97
5,0.58,1.74,9.54,17.7
5,1.49,-19.92,14.97,19.07
5,1.63,1.03,18.53,18.16
5,0.63,-8.95,-5.76,8.39
5,1.12,18.47,9.3,-19.12
5,1.3,-10.68,17.29,17.21
5,1.55,-8.78,5.97,-5.75
5,0.96,14.93,18.66,-2.11
5,1.05,-18.03,-8.28,-3.11
5,1.49,12.04,-6.62,10.92
5,0.85,-16.51,-10.91,11.92
5,1.23,14.3,15.38,14.5
5,1.81,-8.55,-5.86,-5
5,0.6,6.63,-8.24,10.05
5,1.25,15.05,3.33,-7.03
5,1.75,-16.52,-10.12,8.52
5,1.63,6.81,-18.23,-11.94
5,1.28,-2.75,13.34,12.4
5,1.8,-10.32,4.24,-11.15
5,0.6,8.5,-19.26,-3.67
5,1.28,10.21,-11.78,-18.51
5,1.67,-0.81,-7.44,-1.63
5,1.79,2.23,-3.15,-11.44
5,1.9,-5.59,16.44,-13.03
5,0.67,-12.18,-16.51,-14.7
5,1.01,-13.33,19.24,-13.64
5,1.36,18.29,-10.42,16.9
6,0.71,-16.42,17,7.08
6,1.4,0.19,-7.05,-12.48
6,1.22,10.92,14,-11.11
6,1.81,1.85,-4.91,14.18
6,0.94,6.92,3.8,12.12
6,1.71,-11.35,-0.54,-7.25
6,0.9,9.41,-7.18,1.75
6,1.58,3.7,11.71,13.3
6,1.45,18.16,-14.92,-1.92
6,1.26,-8.76,-14.47,0.34
6,1.32,-2.08,3.48,-6.39
6,0.82,-3.08,-9.21,9.07
6,0.94,-6.23,-5.91,-18.79
6,0.88,-17.79,8.7,-9.33
6,1.45,-17.44,16.7,2.9
6,1.38,-2.47,-14.23,8.47
6,0.54,-13.73,-13.61,3.95
6,0.69,-6.52,-15.93,8.36
6,1.36,11.02,19.5,-7.76
6,0.63,-18.26,-11.25,5.59
6,1.93,16.01,-19.04,-5.05
6,1.35,9.37,-6.95,-6.29
6,1.25,-0.19,4.7,0.76
6,1.66,7.93,15.36,1.11
6,1.08,5.44,-13.58,-3.6
6,1.53,-7.55,4.06,-18.59
6,1.53,16.48,-13.21,9.94
6,1.27,4.99,-12.37,-14.85
6,0.5,19.44,-0.32,6.22
6,0.55,-1.22,1.66,15.76
6,0.7,9.21,-16.62,10.78
6,1.47,13.29,0.88,-7.1
6,1.54,-8.92,-9.63,-17.48
6,0.62,16.88,-7.96,5.49
6,1.86,17.86,19.55,13.47
6,1.96,9.04,-18.67,-14.1
6,0.77,-10.36,-1.55,-9.56
6,1.65,-17.38,-18.18,10.91
6,1.05,-5.01,17.03,15.37
6,1.14,-12.14,-7.58,7.41
6,0.55,-6.54,17.8,-8.78
6,1.93,18.67,0.05,16.36
6,1.9,2.79,17.53,5.29
6,1.56,-3.08,-0.53,-18.18
6,1.02,16,-18.72,-0.68
6,1.17,-6.11,16.27,12.82
6,1.83,15.75,-2.82,-19.49
6,0.57,-17.86,12.91,0.87
6,1.1,18.15,-1.83,-5.72
6,0.7,-3.94,2.78,-17.61
6,0.81,8.97,-7.34,0.76
6,1.48,4.65,19.12,2.43
6,1.19,-19.29,-18.13,-17.25
6,1.31,18.82,-8.72,8.63
6,1.14,-19.99,-4.91,3.56
6,0.78,-5.8,5.37,11.67
6,1.86,19.04,-0.88,-5.94
6,1.93,7.34,10.19,-1.84
6,0.73,7.79,6.82,8.22
6,1.03,-1.55,-1.11,-3.89
6,1.74,-7.62,0.1,-1.1
6,0.74,-10.38,-13.16,-5.16
6,1.3,-2.26,1.45,-16.33
6,1.11,3.49,7.06,18.51
6,1.61,12.88,-7.08,-11.56
6,0.6,9.95,-9.61,-3.83
